Dataset,Offset,Noise,Embedding_Method,Sampling_Method,Sample_Percentage,Potential_Name,Potential_Params,Kernel_Method,Kernel_Params,GroundTruth_Kernel,GroundTruth_Kernel_Params,GW_Uniform_Uniform,GW_NonUniform_Uniform,GH_Ultrametric_HD,GH_Ultrametric_Emb,Fill_Distance,Fill_Distance_Scaled,Fill_Distance_KNN_Mean_Scaled,Fill_Distance_KNN_Max_Scaled,Fill_Distance_KNN_Mean,Fill_Distance_KNN_Max,ARI,SeparationDistance,Shapes_Info,NTotalPoints,Minimax_Offset,Minimax_Offset_Scaled,ARI_Sub_Embedding,ARI_Full_Embedding
Shapes12d_offset_0.0,0.0,False,diffusionmap,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.7377912174320833,,0.00030655177626594184,0.00039797539629037753,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.23191627765163436,1.0
Shapes12d_offset_0.0,0.0,False,umap,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.7377912174320833,,0.00030655177626594184,0.00027440722286404764,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.3350251049214345,1.0
Shapes12d_offset_0.0,0.0,False,tsne,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.7377912174320833,,0.00030655177626594184,0.018762885845091126,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.33586349495966095,1.0
Shapes12d_offset_0.0,0.0,False,isomap,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.7377912174320833,,0.00030655177626594184,0.00022637564828095703,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.29943884368996426,1.0
Shapes12d_offset_0.0,0.0,False,lle,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.7377912174320833,,0.00030655177626594184,0.0006535636585482515,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.31603385276319174,0.6364677435835904
Shapes12d_offset_0.0,0.0,False,diffusionmap,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.732243194145604,,0.00030655177626594184,0.00023877078734090788,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.23405801082838334,1.0
Shapes12d_offset_0.0,0.0,False,umap,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.732243194145604,,0.00030655177626594184,0.0003013455532583512,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.33334755076672534,1.0
Shapes12d_offset_0.0,0.0,False,tsne,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.732243194145604,,0.00030655177626594184,0.0341580873189643,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.3332899522335047,1.0
Shapes12d_offset_0.0,0.0,False,isomap,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.732243194145604,,0.00030655177626594184,0.00022665183331542875,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.29943884368996426,1.0
Shapes12d_offset_0.0,0.0,False,lle,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.732243194145604,,0.00030655177626594184,0.0006535636089268481,0.0,0.0,2.7688512290004823,4.195231431000633,1.27149063307588,1.948887971986401,0.23045678697589506,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 12, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 12, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.0, 1.0, 1.2, 1.2, 1.5, 1.0, 1.0, 0.8, 1.0, 1.1]}, {""shape_type"": ""torus_hd"", ""dim"": 12, ""n_points"": 500, ""major_radius"": 4.0, ""minor_radius"": 1.5}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 12, ""n_points"": 500}]}",2000,2.2483328677965093,2.19459927221452,0.31603385276319174,0.6364677435835904
