Dataset,Offset,Noise,Embedding_Method,Sampling_Method,Sample_Percentage,Potential_Name,Potential_Params,Kernel_Method,Kernel_Params,GroundTruth_Kernel,GroundTruth_Kernel_Params,GW_Uniform_Uniform,GW_NonUniform_Uniform,GH_Ultrametric_HD,GH_Ultrametric_Emb,Fill_Distance,Fill_Distance_Scaled,Fill_Distance_KNN_Mean_Scaled,Fill_Distance_KNN_Max_Scaled,Fill_Distance_KNN_Mean,Fill_Distance_KNN_Max,ARI,SeparationDistance,Shapes_Info,NTotalPoints,Minimax_Offset,Minimax_Offset_Scaled,ARI_Sub_Embedding,ARI_Full_Embedding
Shapes8d_offset_0.0,0.0,False,diffusionmap,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.011488006709362578,,7.82572946440365e-10,0.0019707468742713704,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.2384402793337657,0.5542977901508571
Shapes8d_offset_0.0,0.0,False,umap,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.011488006709362578,,7.82572946440365e-10,0.0005247729691194156,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.33506206160049085,0.4124764556807737
Shapes8d_offset_0.0,0.0,False,tsne,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.011488006709362578,,7.82572946440365e-10,0.007537544914315825,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.32828116596241325,0.4105437815803956
Shapes8d_offset_0.0,0.0,False,isomap,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.011488006709362578,,7.82572946440365e-10,0.000662672499430714,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.2538643028696207,0.1676528849193923
Shapes8d_offset_0.0,0.0,False,lle,uniform,1.0,distance_origin,"{""scale"": 1.0}",IAN,{},mesh,{},0.011488006709362578,,7.82572946440365e-10,0.0010965754154165352,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.32972940539259277,0.09460647732021812
Shapes8d_offset_0.0,0.0,False,diffusionmap,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.1877315758515469,,7.82572946440365e-10,0.0010658966047349878,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.3356382101478531,0.5542977901508571
Shapes8d_offset_0.0,0.0,False,umap,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.1877315758515469,,7.82572946440365e-10,0.0006444103005972373,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.3339332820523853,0.4124764556807737
Shapes8d_offset_0.0,0.0,False,tsne,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.1877315758515469,,7.82572946440365e-10,0.01979925953768094,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.32539562490925966,0.4105437815803956
Shapes8d_offset_0.0,0.0,False,isomap,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.1877315758515469,,7.82572946440365e-10,0.0006645165690395686,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.2538643028696207,0.1676528849193923
Shapes8d_offset_0.0,0.0,False,lle,uniform,1.0,distance_origin,"{""scale"": 1.0}",gaussian,"{""sigma"": 0.5}",mesh,{},0.1877315758515469,,7.82572946440365e-10,0.001095525351822101,0.0,0.0,1.9087743361344287,3.387768083708751,1.0005193318136802,1.6199448472346667,0.22562072500879313,,"{""offset"": 0.0, ""shapes"": [{""shape_type"": ""sphere_hd"", ""dim"": 8, ""n_points"": 500, ""radius"": 2.0}, {""shape_type"": ""ellipsoid_hd"", ""dim"": 8, ""n_points"": 500, ""axes"": [1.0, 1.0, 1.5, 2.0, 1.2, 0.8, 1.3, 1.0]}, {""shape_type"": ""torus_hd"", ""dim"": 8, ""n_points"": 500, ""major_radius"": 3.0, ""minor_radius"": 1.0}, {""shape_type"": ""hyperbolic_hd"", ""dim"": 8, ""n_points"": 500}]}",2000,1.4640675574167965,1.5587293239504274,0.32972940539259277,0.09460647732021812
